t_days,Ca_uM,YAP_nuclear,NFkB_active,STAT6_active,phenotype_inflammatory,phenotype_transitional,phenotype_healing,phenotype_fbgc_prone,fbgc_risk
0.1903,0.55763,0.67156,0.27846,0.00201,0.4357,0.40345,0.09994,0.00045,1e-05
0.191,0.55776,0.67156,0.27843,0.00202,0.43568,0.40343,0.09994,0.00045,1e-05
0.1917,0.55789,0.67155,0.2784,0.00202,0.43566,0.4034,0.09995,0.00045,1e-05
0.1924,0.55801,0.67155,0.27836,0.00202,0.43564,0.40338,0.09995,0.00045,1e-05
0.1931,0.55814,0.67154,0.27833,0.00203,0.43562,0.40335,0.09996,0.00045,1e-05
0.1938,0.55826,0.67154,0.2783,0.00203,0.4356,0.40333,0.09996,0.00045,1e-05
0.1944,0.55839,0.67153,0.27827,0.00204,0.43558,0.40331,0.09997,0.00045,1e-05
0.1951,0.55851,0.67153,0.27824,0.00204,0.43556,0.40328,0.09997,0.00045,1e-05
0.1958,0.55863,0.67152,0.27821,0.00205,0.43553,0.40326,0.09998,0.00045,1e-05
0.1965,0.55875,0.67152,0.27818,0.00205,0.43551,0.40323,0.09998,0.00045,1e-05
0.1972,0.55888,0.67151,0.27815,0.00205,0.43549,0.40321,0.09998,0.00046,1e-05
0.1979,0.559,0.67151,0.27812,0.00206,0.43547,0.40318,0.09999,0.00046,1e-05
0.1986,0.55912,0.6715,0.27808,0.00206,0.43545,0.40316,0.09999,0.00046,1e-05
0.1993,0.55924,0.67149,0.27805,0.00207,0.43543,0.40314,0.1,0.00046,1e-05
0.2,0.55935,0.67149,0.27802,0.00207,0.43541,0.40311,0.1,0.00046,1e-05
0.2007,0.55947,0.67148,0.27799,0.00208,0.43539,0.40309,0.10001,0.00046,1e-05
0.2014,0.55959,0.67148,0.27796,0.00208,0.43537,0.40306,0.10001,0.00046,1e-05
0.2021,0.55971,0.67147,0.27793,0.00208,0.43534,0.40304,0.10002,0.00046,1e-05
0.2028,0.55982,0.67146,0.2779,0.00209,0.43532,0.40301,0.10002,0.00046,1e-05
0.2035,0.55994,0.67146,0.27787,0.00209,0.4353,0.40299,0.10003,0.00046,1e-05
0.2042,0.56005,0.67145,0.27784,0.0021,0.43528,0.40297,0.10003,0.00047,1e-05
0.2049,0.56017,0.67144,0.2778,0.0021,0.43526,0.40294,0.10004,0.00047,2e-05
0.2056,0.56028,0.67143,0.27777,0.00211,0.43524,0.40292,0.10004,0.00047,2e-05
0.2062,0.56039,0.67143,0.27774,0.00211,0.43522,0.40289,0.10005,0.00047,2e-05
0.2069,0.5605,0.67142,0.27771,0.00211,0.43519,0.40287,0.10005,0.00047,2e-05
0.2076,0.56062,0.67141,0.27768,0.00212,0.43517,0.40284,0.10006,0.00047,2e-05
0.2083,0.56073,0.67141,0.27765,0.00212,0.43515,0.40282,0.10006,0.00047,2e-05
0.209,0.56084,0.6714,0.27762,0.00213,0.43513,0.40279,0.10007,0.00047,2e-05
0.2097,0.56095,0.67139,0.27759,0.00213,0.43511,0.40277,0.10007,0.00047,2e-05
0.2104,0.56106,0.67138,0.27756,0.00213,0.43509,0.40275,0.10008,0.00047,2e-05
0.2111,0.56117,0.67137,0.27753,0.00214,0.43507,0.40272,0.10008,0.00048,2e-05
0.2118,0.56127,0.67137,0.27749,0.00214,0.43504,0.4027,0.10009,0.00048,2e-05
0.2125,0.56138,0.67136,0.27746,0.00215,0.43502,0.40267,0.10009,0.00048,2e-05
0.2132,0.56149,0.67135,0.27743,0.00215,0.435,0.40265,0.1001,0.00048,2e-05
0.2139,0.56159,0.67134,0.2774,0.00215,0.43498,0.40262,0.10011,0.00048,2e-05
0.2146,0.5617,0.67134,0.27737,0.00216,0.43496,0.4026,0.10011,0.00048,2e-05
0.2153,0.56181,0.67133,0.27734,0.00216,0.43493,0.40257,0.10012,0.00048,2e-05
0.216,0.56191,0.67132,0.27731,0.00217,0.43491,0.40255,0.10012,0.00048,2e-05
0.2167,0.56201,0.67131,0.27728,0.00217,0.43489,0.40252,0.10013,0.00048,2e-05
0.2174,0.56212,0.6713,0.27725,0.00217,0.43487,0.4025,0.10013,0.00048,2e-05
0.2181,0.56222,0.67129,0.27721,0.00218,0.43485,0.40248,0.10014,0.00049,2e-05
0.2188,0.56232,0.67129,0.27718,0.00218,0.43482,0.40245,0.10014,0.00049,2e-05
0.2194,0.56243,0.67128,0.27715,0.00219,0.4348,0.40243,0.10015,0.00049,2e-05
0.2201,0.56253,0.67127,0.27712,0.00219,0.43478,0.4024,0.10015,0.00049,2e-05
0.2208,0.56263,0.67126,0.27709,0.00219,0.43476,0.40238,0.10016,0.00049,2e-05
0.2215,0.56273,0.67125,0.27706,0.0022,0.43474,0.40235,0.10016,0.00049,2e-05
0.2222,0.56283,0.67124,0.27703,0.0022,0.43471,0.40233,0.10017,0.00049,2e-05
0.2229,0.56293,0.67124,0.277,0.00221,0.43469,0.4023,0.10017,0.00049,2e-05
0.2236,0.56303,0.67123,0.27696,0.00221,0.43467,0.40228,0.10018,0.00049,2e-05
0.2243,0.56313,0.67122,0.27693,0.00221,0.43465,0.40225,0.10018,0.00049,2e-05
0.225,0.56323,0.67121,0.2769,0.00222,0.43463,0.40223,0.10019,0.00049,2e-05
0.2257,0.56332,0.6712,0.27687,0.00222,0.4346,0.4022,0.1002,0.0005,2e-05
0.2264,0.56342,0.67119,0.27684,0.00223,0.43458,0.40218,0.1002,0.0005,2e-05
0.2271,0.56352,0.67118,0.27681,0.00223,0.43456,0.40215,0.10021,0.0005,2e-05
0.2278,0.56361,0.67118,0.27678,0.00223,0.43454,0.40213,0.10021,0.0005,2e-05
0.2285,0.56371,0.67117,0.27675,0.00224,0.43451,0.4021,0.10022,0.0005,2e-05
0.2292,0.5638,0.67116,0.27672,0.00224,0.43449,0.40208,0.10022,0.0005,2e-05
0.2299,0.5639,0.67115,0.27668,0.00225,0.43447,0.40205,0.10023,0.0005,2e-05
0.2306,0.56399,0.67114,0.27665,0.00225,0.43445,0.40203,0.10023,0.0005,2e-05
0.2312,0.56409,0.67113,0.27662,0.00225,0.43443,0.402,0.10024,0.0005,2e-05
0.2319,0.56418,0.67112,0.27659,0.00226,0.4344,0.40198,0.10024,0.0005,2e-05
0.2326,0.56427,0.67111,0.27656,0.00226,0.43438,0.40195,0.10025,0.00051,2e-05
0.2333,0.56437,0.6711,0.27653,0.00226,0.43436,0.40193,0.10025,0.00051,2e-05
0.234,0.56446,0.6711,0.2765,0.00227,0.43434,0.4019,0.10026,0.00051,2e-05
0.2347,0.56455,0.67109,0.27647,0.00227,0.43431,0.40188,0.10026,0.00051,2e-05
0.2354,0.56464,0.67108,0.27644,0.00228,0.43429,0.40185,0.10027,0.00051,2e-05
0.2361,0.56473,0.67107,0.2764,0.00228,0.43427,0.40183,0.10028,0.00051,2e-05
0.2368,0.56482,0.67106,0.27637,0.00228,0.43425,0.4018,0.10028,0.00051,2e-05
0.2375,0.56491,0.67105,0.27634,0.00229,0.43423,0.40178,0.10029,0.00051,2e-05
0.2382,0.565,0.67104,0.27631,0.00229,0.4342,0.40175,0.10029,0.00051,2e-05
0.2389,0.56509,0.67103,0.27628,0.00229,0.43418,0.40173,0.1003,0.00051,2e-05
0.2396,0.56518,0.67102,0.27625,0.0023,0.43416,0.4017,0.1003,0.00051,2e-05
0.2403,0.56527,0.67102,0.27622,0.0023,0.43414,0.40168,0.10031,0.00052,2e-05
0.241,0.56536,0.67101,0.27619,0.00231,0.43411,0.40165,0.10031,0.00052,2e-05
0.2417,0.56544,0.671,0.27615,0.00231,0.43409,0.40163,0.10032,0.00052,2e-05
0.2424,0.56553,0.67099,0.27612,0.00231,0.43407,0.4016,0.10032,0.00052,2e-05
0.2431,0.56562,0.67098,0.27609,0.00232,0.43405,0.40158,0.10033,0.00052,2e-05
0.2438,0.5657,0.67097,0.27606,0.00232,0.43402,0.40155,0.10033,0.00052,2e-05
0.2444,0.56579,0.67096,0.27603,0.00232,0.434,0.40153,0.10034,0.00052,2e-05
0.2451,0.56588,0.67095,0.276,0.00233,0.43398,0.4015,0.10034,0.00052,2e-05
0.2458,0.56596,0.67094,0.27597,0.00233,0.43396,0.40148,0.10035,0.00052,2e-05
0.2465,0.56605,0.67094,0.27594,0.00234,0.43394,0.40145,0.10035,0.00052,2e-05
0.2472,0.56613,0.67093,0.2759,0.00234,0.43391,0.40143,0.10036,0.00052,2e-05
0.2479,0.56621,0.67092,0.27587,0.00234,0.43389,0.4014,0.10036,0.00053,2e-05
0.2486,0.5663,0.67091,0.27584,0.00235,0.43387,0.40138,0.10037,0.00053,2e-05
0.2493,0.56638,0.6709,0.27581,0.00235,0.43385,0.40135,0.10037,0.00053,2e-05
0.25,0.56646,0.67089,0.27578,0.00235,0.43382,0.40133,0.10038,0.00053,2e-05
0.2507,0.56655,0.67088,0.27575,0.00236,0.4338,0.4013,0.10039,0.00053,2e-05
0.2514,0.56663,0.67087,0.27572,0.00236,0.43378,0.40128,0.10039,0.00053,2e-05
0.2521,0.56671,0.67086,0.27569,0.00236,0.43376,0.40125,0.1004,0.00053,2e-05
0.2528,0.56679,0.67085,0.27566,0.00237,0.43374,0.40123,0.1004,0.00053,2e-05
0.2535,0.56687,0.67085,0.27562,0.00237,0.43371,0.4012,0.10041,0.00053,2e-05
0.2542,0.56695,0.67084,0.27559,0.00237,0.43369,0.40117,0.10041,0.00053,2e-05
0.2549,0.56703,0.67083,0.27556,0.00238,0.43367,0.40115,0.10042,0.00053,2e-05
0.2556,0.56711,0.67082,0.27553,0.00238,0.43365,0.40112,0.10042,0.00053,2e-05
0.2562,0.56719,0.67081,0.2755,0.00239,0.43362,0.4011,0.10043,0.00054,2e-05
0.2569,0.56727,0.6708,0.27547,0.00239,0.4336,0.40107,0.10043,0.00054,2e-05
0.2576,0.56735,0.67079,0.27544,0.00239,0.43358,0.40105,0.10044,0.00054,2e-05
0.2583,0.56743,0.67078,0.27541,0.0024,0.43356,0.40102,0.10044,0.00054,2e-05
0.259,0.56751,0.67078,0.27537,0.0024,0.43353,0.401,0.10045,0.00054,2e-05
0.2597,0.56758,0.67077,0.27534,0.0024,0.43351,0.40097,0.10045,0.00054,2e-05
0.2604,0.56766,0.67076,0.27531,0.00241,0.43349,0.40095,0.10046,0.00054,2e-05
0.2611,0.56774,0.67075,0.27528,0.00241,0.43347,0.40092,0.10046,0.00054,2e-05
0.2618,0.56781,0.67074,0.27525,0.00241,0.43345,0.4009,0.10047,0.00054,2e-05
0.2625,0.56789,0.67073,0.27522,0.00242,0.43342,0.40087,0.10047,0.00054,2e-05
0.2632,0.56797,0.67072,0.27519,0.00242,0.4334,0.40084,0.10048,0.00054,2e-05
0.2639,0.56804,0.67071,0.27516,0.00242,0.43338,0.40082,0.10048,0.00055,2e-05
0.2646,0.56812,0.67071,0.27512,0.00243,0.43336,0.40079,0.10049,0.00055,2e-05
0.2653,0.56819,0.6707,0.27509,0.00243,0.43333,0.40077,0.10049,0.00055,2e-05
0.266,0.56827,0.67069,0.27506,0.00243,0.43331,0.40074,0.1005,0.00055,2e-05
0.2667,0.56834,0.67068,0.27503,0.00244,0.43329,0.40072,0.1005,0.00055,2e-05
0.2674,0.56842,0.67067,0.275,0.00244,0.43327,0.40069,0.10051,0.00055,2e-05
0.2681,0.56849,0.67066,0.27497,0.00244,0.43325,0.40067,0.10051,0.00055,2e-05
0.2688,0.56856,0.67065,0.27494,0.00245,0.43322,0.40064,0.10052,0.00055,2e-05
0.2694,0.56864,0.67064,0.27491,0.00245,0.4332,0.40061,0.10052,0.00055,2e-05
0.2701,0.56871,0.67064,0.27487,0.00245,0.43318,0.40059,0.10053,0.00055,2e-05
0.2708,0.56878,0.67063,0.27484,0.00246,0.43316,0.40056,0.10053,0.00055,2e-05
0.2715,0.56885,0.67062,0.27481,0.00246,0.43313,0.40054,0.10054,0.00055,2e-05
0.2722,0.56892,0.67061,0.27478,0.00247,0.43311,0.40051,0.10054,0.00056,2e-05
0.2729,0.569,0.6706,0.27475,0.00247,0.43309,0.40049,0.10055,0.00056,2e-05
0.2736,0.56907,0.67059,0.27472,0.00247,0.43307,0.40046,0.10055,0.00056,2e-05
0.2743,0.56914,0.67058,0.27469,0.00248,0.43305,0.40044,0.10056,0.00056,2e-05
0.275,0.56921,0.67058,0.27466,0.00248,0.43302,0.40041,0.10056,0.00056,2e-05
0.2757,0.56928,0.67057,0.27462,0.00248,0.433,0.40038,0.10057,0.00056,2e-05
0.2764,0.56935,0.67056,0.27459,0.00249,0.43298,0.40036,0.10057,0.00056,2e-05
0.2771,0.56942,0.67055,0.27456,0.00249,0.43296,0.40033,0.10058,0.00056,2e-05
0.2778,0.56949,0.67054,0.27453,0.00249,0.43294,0.40031,0.10058,0.00056,3e-05
0.2785,0.56956,0.67053,0.2745,0.0025,0.43291,0.40028,0.10059,0.00056,3e-05
0.2792,0.56962,0.67053,0.27447,0.0025,0.43289,0.40026,0.10059,0.00056,3e-05
0.2799,0.56969,0.67052,0.27444,0.0025,0.43287,0.40023,0.1006,0.00056,3e-05
0.2806,0.56976,0.67051,0.27441,0.00251,0.43285,0.4002,0.1006,0.00057,3e-05
0.2812,0.56983,0.6705,0.27437,0.00251,0.43283,0.40018,0.10061,0.00057,3e-05
0.2819,0.5699,0.67049,0.27434,0.00251,0.4328,0.40015,0.10061,0.00057,3e-05
0.2826,0.56996,0.67048,0.27431,0.00252,0.43278,0.40013,0.10062,0.00057,3e-05
0.2833,0.57003,0.67048,0.27428,0.00252,0.43276,0.4001,0.10062,0.00057,3e-05
0.284,0.5701,0.67047,0.27425,0.00252,0.43274,0.40008,0.10062,0.00057,3e-05
0.2847,0.57016,0.67046,0.27422,0.00253,0.43271,0.40005,0.10063,0.00057,3e-05
0.2854,0.57023,0.67045,0.27419,0.00253,0.43269,0.40002,0.10063,0.00057,3e-05
0.2861,0.57029,0.67044,0.27416,0.00253,0.43267,0.4,0.10064,0.00057,3e-05
0.2868,0.57036,0.67044,0.27412,0.00254,0.43265,0.39997,0.10064,0.00057,3e-05
0.2875,0.57042,0.67043,0.27409,0.00254,0.43263,0.39995,0.10065,0.00057,3e-05
0.2882,0.57049,0.67042,0.27406,0.00254,0.4326,0.39992,0.10065,0.00057,3e-05
0.2889,0.57055,0.67041,0.27403,0.00254,0.43258,0.39989,0.10066,0.00058,3e-05
0.2896,0.57062,0.6704,0.274,0.00255,0.43256,0.39987,0.10066,0.00058,3e-05
0.2903,0.57068,0.6704,0.27397,0.00255,0.43254,0.39984,0.10067,0.00058,3e-05
0.291,0.57075,0.67039,0.27394,0.00255,0.43252,0.39982,0.10067,0.00058,3e-05
0.2917,0.57081,0.67038,0.2739,0.00256,0.43249,0.39979,0.10068,0.00058,3e-05
0.2924,0.57087,0.67037,0.27387,0.00256,0.43247,0.39977,0.10068,0.00058,3e-05
0.2931,0.57093,0.67036,0.27384,0.00256,0.43245,0.39974,0.10069,0.00058,3e-05
0.2938,0.571,0.67036,0.27381,0.00257,0.43243,0.39971,0.10069,0.00058,3e-05
0.2944,0.57106,0.67035,0.27378,0.00257,0.43241,0.39969,0.1007,0.00058,3e-05
0.2951,0.57112,0.67034,0.27375,0.00257,0.43238,0.39966,0.1007,0.00058,3e-05
0.2958,0.57118,0.67033,0.27372,0.00258,0.43236,0.39964,0.1007,0.00058,3e-05
0.2965,0.57125,0.67032,0.27369,0.00258,0.43234,0.39961,0.10071,0.00058,3e-05
0.2972,0.57131,0.67032,0.27365,0.00258,0.43232,0.39958,0.10071,0.00058,3e-05
0.2979,0.57137,0.67031,0.27362,0.00259,0.4323,0.39956,0.10072,0.00059,3e-05
0.2986,0.57143,0.6703,0.27359,0.00259,0.43228,0.39953,0.10072,0.00059,3e-05
0.2993,0.57149,0.67029,0.27356,0.00259,0.43225,0.39951,0.10073,0.00059,3e-05
0.3,0.57155,0.67029,0.27353,0.0026,0.43223,0.39948,0.10073,0.00059,3e-05
0.3007,0.57161,0.67028,0.2735,0.0026,0.43221,0.39945,0.10074,0.00059,3e-05
0.3014,0.57167,0.67027,0.27347,0.0026,0.43219,0.39943,0.10074,0.00059,3e-05
0.3021,0.57173,0.67026,0.27344,0.00261,0.43217,0.3994,0.10075,0.00059,3e-05
0.3028,0.57179,0.67026,0.2734,0.00261,0.43214,0.39938,0.10075,0.00059,3e-05
0.3035,0.57185,0.67025,0.27337,0.00261,0.43212,0.39935,0.10075,0.00059,3e-05
0.3042,0.5719,0.67024,0.27334,0.00262,0.4321,0.39932,0.10076,0.00059,3e-05
0.3049,0.57196,0.67023,0.27331,0.00262,0.43208,0.3993,0.10076,0.00059,3e-05
0.3056,0.57202,0.67022,0.27328,0.00262,0.43206,0.39927,0.10077,0.00059,3e-05
0.3062,0.57208,0.67022,0.27325,0.00262,0.43204,0.39925,0.10077,0.0006,3e-05
0.3069,0.57214,0.67021,0.27322,0.00263,0.43201,0.39922,0.10078,0.0006,3e-05
0.3076,0.57219,0.6702,0.27318,0.00263,0.43199,0.39919,0.10078,0.0006,3e-05
0.3083,0.57225,0.6702,0.27315,0.00263,0.43197,0.39917,0.10079,0.0006,3e-05
0.309,0.57231,0.67019,0.27312,0.00264,0.43195,0.39914,0.10079,0.0006,3e-05
0.3097,0.57237,0.67018,0.27309,0.00264,0.43193,0.39911,0.10079,0.0006,3e-05
0.3104,0.57242,0.67017,0.27306,0.00264,0.4319,0.39909,0.1008,0.0006,3e-05
0.3111,0.57248,0.67017,0.27303,0.00265,0.43188,0.39906,0.1008,0.0006,3e-05
0.3118,0.57254,0.67016,0.273,0.00265,0.43186,0.39904,0.10081,0.0006,3e-05
0.3125,0.57259,0.67015,0.27296,0.00265,0.43184,0.39901,0.10081,0.0006,3e-05
0.3132,0.57265,0.67014,0.27293,0.00266,0.43182,0.39898,0.10082,0.0006,3e-05
0.3139,0.5727,0.67014,0.2729,0.00266,0.4318,0.39896,0.10082,0.0006,3e-05
0.3146,0.57276,0.67013,0.27287,0.00266,0.43177,0.39893,0.10082,0.0006,3e-05
0.3153,0.57281,0.67012,0.27284,0.00266,0.43175,0.39891,0.10083,0.00061,3e-05
0.316,0.57286,0.67011,0.27281,0.00267,0.43173,0.39888,0.10083,0.00061,3e-05
0.3167,0.57291,0.67011,0.27278,0.00267,0.43171,0.39885,0.10084,0.00061,3e-05
0.3174,0.57296,0.6701,0.27275,0.00267,0.43169,0.39883,0.10084,0.00061,3e-05
0.3181,0.57301,0.67009,0.27271,0.00268,0.43167,0.3988,0.10085,0.00061,3e-05
0.3188,0.57306,0.67009,0.27268,0.00268,0.43164,0.39877,0.10085,0.00061,3e-05
0.3194,0.57311,0.67008,0.27265,0.00268,0.43162,0.39875,0.10085,0.00061,3e-05
0.3201,0.57315,0.67007,0.27262,0.00269,0.4316,0.39872,0.10086,0.00061,3e-05
0.3208,0.5732,0.67007,0.27259,0.00269,0.43158,0.3987,0.10086,0.00061,3e-05
0.3215,0.57324,0.67006,0.27256,0.00269,0.43156,0.39867,0.10087,0.00061,3e-05
0.3222,0.57328,0.67005,0.27253,0.0027,0.43154,0.39864,0.10087,0.00061,3e-05
0.3229,0.57333,0.67004,0.27249,0.0027,0.43151,0.39862,0.10088,0.00061,3e-05
0.3236,0.57337,0.67004,0.27246,0.0027,0.43149,0.39859,0.10088,0.00061,3e-05
0.3243,0.57341,0.67003,0.27243,0.0027,0.43147,0.39856,0.10088,0.00062,3e-05
0.325,0.57344,0.67002,0.2724,0.00271,0.43145,0.39854,0.10089,0.00062,3e-05
0.3257,0.57348,0.67002,0.27237,0.00271,0.43143,0.39851,0.10089,0.00062,3e-05
0.3264,0.57352,0.67001,0.27234,0.00271,0.43141,0.39849,0.1009,0.00062,3e-05
0.3271,0.57355,0.67,0.27231,0.00272,0.43139,0.39846,0.1009,0.00062,3e-05
0.3278,0.57359,0.67,0.27228,0.00272,0.43136,0.39843,0.1009,0.00062,3e-05
0.3285,0.57362,0.66999,0.27224,0.00272,0.43134,0.39841,0.10091,0.00062,3e-05
0.3292,0.57366,0.66998,0.27221,0.00273,0.43132,0.39838,0.10091,0.00062,3e-05
0.3299,0.57369,0.66998,0.27218,0.00273,0.4313,0.39835,0.10092,0.00062,3e-05
0.3306,0.57372,0.66997,0.27215,0.00273,0.43128,0.39833,0.10092,0.00062,3e-05
0.3312,0.57375,0.66996,0.27212,0.00273,0.43126,0.3983,0.10093,0.00062,3e-05
0.3319,0.57378,0.66996,0.27209,0.00274,0.43123,0.39827,0.10093,0.00062,3e-05
0.3326,0.57381,0.66995,0.27206,0.00274,0.43121,0.39825,0.10093,0.00062,3e-05
0.3333,0.57384,0.66994,0.27202,0.00274,0.43119,0.39822,0.10094,0.00063,3e-05
0.334,0.57387,0.66994,0.27199,0.00275,0.43117,0.39819,0.10094,0.00063,3e-05
0.3347,0.5739,0.66993,0.27196,0.00275,0.43115,0.39817,0.10095,0.00063,3e-05
0.3354,0.57393,0.66992,0.27193,0.00275,0.43113,0.39814,0.10095,0.00063,3e-05
0.3361,0.57395,0.66992,0.2719,0.00276,0.4311,0.39811,0.10095,0.00063,3e-05
0.3368,0.57398,0.66991,0.27187,0.00276,0.43108,0.39809,0.10096,0.00063,3e-05
0.3375,0.574,0.6699,0.27184,0.00276,0.43106,0.39806,0.10096,0.00063,3e-05
0.3382,0.57403,0.6699,0.2718,0.00276,0.43104,0.39804,0.10097,0.00063,3e-05
0.3389,0.57405,0.66989,0.27177,0.00277,0.43102,0.39801,0.10097,0.00063,3e-05
0.3396,0.57407,0.66988,0.27174,0.00277,0.431,0.39798,0.10097,0.00063,3e-05
0.3403,0.5741,0.66988,0.27171,0.00277,0.43098,0.39796,0.10098,0.00063,3e-05
0.341,0.57412,0.66987,0.27168,0.00278,0.43095,0.39793,0.10098,0.00063,4e-05
0.3417,0.57414,0.66986,0.27165,0.00278,0.43093,0.3979,0.10099,0.00063,4e-05
0.3424,0.57416,0.66986,0.27162,0.00278,0.43091,0.39788,0.10099,0.00064,4e-05
0.3431,0.57418,0.66985,0.27158,0.00279,0.43089,0.39785,0.10099,0.00064,4e-05
0.3438,0.5742,0.66984,0.27155,0.00279,0.43087,0.39782,0.101,0.00064,4e-05
0.3444,0.57422,0.66984,0.27152,0.00279,0.43085,0.3978,0.101,0.00064,4e-05
0.3451,0.57424,0.66983,0.27149,0.00279,0.43083,0.39777,0.10101,0.00064,4e-05
0.3458,0.57426,0.66982,0.27146,0.0028,0.4308,0.39774,0.10101,0.00064,4e-05
0.3465,0.57428,0.66982,0.27143,0.0028,0.43078,0.39772,0.10101,0.00064,4e-05
0.3472,0.5743,0.66981,0.2714,0.0028,0.43076,0.39769,0.10102,0.00064,4e-05
0.3479,0.57431,0.6698,0.27136,0.00281,0.43074,0.39766,0.10102,0.00064,4e-05
0.3486,0.57433,0.6698,0.27133,0.00281,0.43072,0.39764,0.10103,0.00064,4e-05
0.3493,0.57435,0.66979,0.2713,0.00281,0.4307,0.39761,0.10103,0.00064,4e-05
0.35,0.57436,0.66978,0.27127,0.00281,0.43068,0.39758,0.10104,0.00064,4e-05
0.3507,0.57438,0.66978,0.27124,0.00282,0.43065,0.39756,0.10104,0.00064,4e-05
0.3514,0.5744,0.66977,0.27121,0.00282,0.43063,0.39753,0.10104,0.00065,4e-05
0.3521,0.57441,0.66976,0.27118,0.00282,0.43061,0.3975,0.10105,0.00065,4e-05
0.3528,0.57443,0.66976,0.27114,0.00283,0.43059,0.39748,0.10105,0.00065,4e-05
0.3535,0.57444,0.66975,0.27111,0.00283,0.43057,0.39745,0.10105,0.00065,4e-05
0.3542,0.57445,0.66974,0.27108,0.00283,0.43055,0.39742,0.10106,0.00065,4e-05
0.3549,0.57447,0.66974,0.27105,0.00283,0.43052,0.3974,0.10106,0.00065,4e-05
0.3556,0.57448,0.66973,0.27102,0.00284,0.4305,0.39737,0.10107,0.00065,4e-05
0.3562,0.5745,0.66972,0.27099,0.00284,0.43048,0.39734,0.10107,0.00065,4e-05
0.3569,0.57451,0.66972,0.27096,0.00284,0.43046,0.39732,0.10107,0.00065,4e-05
0.3576,0.57452,0.66971,0.27092,0.00285,0.43044,0.39729,0.10108,0.00065,4e-05
0.3583,0.57453,0.6697,0.27089,0.00285,0.43042,0.39726,0.10108,0.00065,4e-05
0.359,0.57454,0.6697,0.27086,0.00285,0.4304,0.39724,0.10109,0.00065,4e-05
0.3597,0.57456,0.66969,0.27083,0.00285,0.43037,0.39721,0.10109,0.00065,4e-05
0.3604,0.57457,0.66968,0.2708,0.00286,0.43035,0.39718,0.10109,0.00065,4e-05
0.3611,0.57458,0.66968,0.27077,0.00286,0.43033,0.39716,0.1011,0.00066,4e-05
0.3618,0.57459,0.66967,0.27074,0.00286,0.43031,0.39713,0.1011,0.00066,4e-05
0.3625,0.5746,0.66966,0.2707,0.00287,0.43029,0.3971,0.10111,0.00066,4e-05
0.3632,0.57461,0.66966,0.27067,0.00287,0.43027,0.39708,0.10111,0.00066,4e-05
0.3639,0.57462,0.66965,0.27064,0.00287,0.43025,0.39705,0.10111,0.00066,4e-05
0.3646,0.57463,0.66965,0.27061,0.00287,0.43022,0.39702,0.10112,0.00066,4e-05
0.3653,0.57464,0.66964,0.27058,0.00288,0.4302,0.397,0.10112,0.00066,4e-05
0.366,0.57465,0.66963,0.27055,0.00288,0.43018,0.39697,0.10113,0.00066,4e-05
0.3667,0.57466,0.66963,0.27052,0.00288,0.43016,0.39694,0.10113,0.00066,4e-05
0.3674,0.57467,0.66962,0.27048,0.00289,0.43014,0.39692,0.10113,0.00066,4e-05
0.3681,0.57468,0.66961,0.27045,0.00289,0.43012,0.39689,0.10114,0.00066,4e-05
0.3688,0.57468,0.66961,0.27042,0.00289,0.43009,0.39686,0.10114,0.00066,4e-05
0.3694,0.57469,0.6696,0.27039,0.00289,0.43007,0.39684,0.10115,0.00066,4e-05
0.3701,0.5747,0.66959,0.27036,0.0029,0.43005,0.39681,0.10115,0.00067,4e-05
0.3708,0.57471,0.66959,0.27033,0.0029,0.43003,0.39678,0.10115,0.00067,4e-05
0.3715,0.57472,0.66958,0.27029,0.0029,0.43001,0.39675,0.10116,0.00067,4e-05
0.3722,0.57472,0.66957,0.27026,0.00291,0.42999,0.39673,0.10116,0.00067,4e-05
0.3729,0.57473,0.66957,0.27023,0.00291,0.42997,0.3967,0.10117,0.00067,4e-05
0.3736,0.57474,0.66956,0.2702,0.00291,0.42994,0.39667,0.10117,0.00067,4e-05
0.3743,0.57475,0.66955,0.27017,0.00291,0.42992,0.39665,0.10117,0.00067,4e-05
0.375,0.57475,0.66955,0.27014,0.00292,0.4299,0.39662,0.10118,0.00067,4e-05
0.3757,0.57476,0.66954,0.27011,0.00292,0.42988,0.39659,0.10118,0.00067,4e-05
0.3764,0.57477,0.66953,0.27007,0.00292,0.42986,0.39657,0.10119,0.00067,4e-05
0.3771,0.57477,0.66953,0.27004,0.00293,0.42984,0.39654,0.10119,0.00067,4e-05
0.3778,0.57478,0.66952,0.27001,0.00293,0.42981,0.39651,0.10119,0.00067,4e-05
0.3785,0.57479,0.66951,0.26998,0.00293,0.42979,0.39649,0.1012,0.00067,4e-05
0.3792,0.57479,0.66951,0.26995,0.00293,0.42977,0.39646,0.1012,0.00067,4e-05
0.3799,0.5748,0.6695,0.26992,0.00294,0.42975,0.39643,0.10121,0.00068,4e-05
0.3806,0.5748,0.66949,0.26989,0.00294,0.42973,0.3964,0.10121,0.00068,4e-05
0.3812,0.57481,0.66949,0.26985,0.00294,0.42971,0.39638,0.10121,0.00068,4e-05
0.3819,0.57481,0.66948,0.26982,0.00295,0.42969,0.39635,0.10122,0.00068,4e-05
0.3826,0.57482,0.66948,0.26979,0.00295,0.42966,0.39632,0.10122,0.00068,4e-05
0.3833,0.57482,0.66947,0.26976,0.00295,0.42964,0.3963,0.10123,0.00068,4e-05
