t_days,Ca_uM,YAP_nuclear,NFkB,STAT6,inflam,transit,healing,fbgc_prone,fbgc_risk
0.1854,0.49247,0.66438,0.25645,0.00183,0.41962,0.38276,0.16863,0.00079,1e-05
0.1861,0.49257,0.66437,0.25642,0.00184,0.4196,0.38274,0.16864,0.00079,1e-05
0.1868,0.49267,0.66436,0.25639,0.00184,0.41958,0.38271,0.16865,0.00079,1e-05
0.1875,0.49277,0.66434,0.25636,0.00184,0.41956,0.38269,0.16865,0.00079,1e-05
0.1882,0.49287,0.66433,0.25634,0.00185,0.41953,0.38266,0.16866,0.00079,1e-05
0.1889,0.49297,0.66432,0.25631,0.00185,0.41951,0.38264,0.16867,0.0008,1e-05
0.1896,0.49306,0.66431,0.25628,0.00186,0.41949,0.38261,0.16867,0.0008,1e-05
0.1903,0.49316,0.66429,0.25625,0.00186,0.41947,0.38259,0.16868,0.0008,1e-05
0.191,0.49326,0.66428,0.25622,0.00186,0.41945,0.38256,0.16869,0.0008,1e-05
0.1917,0.49335,0.66427,0.25619,0.00187,0.41942,0.38254,0.16869,0.0008,1e-05
0.1924,0.49345,0.66426,0.25616,0.00187,0.4194,0.38251,0.1687,0.0008,1e-05
0.1931,0.49355,0.66424,0.25613,0.00188,0.41938,0.38249,0.16871,0.00081,1e-05
0.1938,0.49364,0.66423,0.25611,0.00188,0.41935,0.38246,0.16871,0.00081,1e-05
0.1944,0.49373,0.66421,0.25608,0.00188,0.41933,0.38244,0.16872,0.00081,1e-05
0.1951,0.49383,0.6642,0.25605,0.00189,0.41931,0.38241,0.16873,0.00081,1e-05
0.1958,0.49392,0.66419,0.25602,0.00189,0.41929,0.38239,0.16874,0.00081,1e-05
0.1965,0.49401,0.66417,0.25599,0.0019,0.41926,0.38236,0.16874,0.00082,1e-05
0.1972,0.4941,0.66416,0.25596,0.0019,0.41924,0.38234,0.16875,0.00082,1e-05
0.1979,0.49419,0.66414,0.25593,0.0019,0.41922,0.38231,0.16876,0.00082,1e-05
0.1986,0.49428,0.66413,0.2559,0.00191,0.41919,0.38228,0.16876,0.00082,1e-05
0.1993,0.49437,0.66411,0.25587,0.00191,0.41917,0.38226,0.16877,0.00082,1e-05
0.2,0.49446,0.6641,0.25585,0.00192,0.41915,0.38223,0.16878,0.00082,1e-05
0.2007,0.49455,0.66408,0.25582,0.00192,0.41912,0.38221,0.16879,0.00083,1e-05
0.2014,0.49464,0.66407,0.25579,0.00192,0.4191,0.38218,0.16879,0.00083,1e-05
0.2021,0.49473,0.66405,0.25576,0.00193,0.41908,0.38216,0.1688,0.00083,1e-05
0.2028,0.49481,0.66404,0.25573,0.00193,0.41905,0.38213,0.16881,0.00083,1e-05
0.2035,0.4949,0.66402,0.2557,0.00194,0.41903,0.38211,0.16881,0.00083,1e-05
0.2042,0.49499,0.66401,0.25567,0.00194,0.41901,0.38208,0.16882,0.00084,1e-05
0.2049,0.49507,0.66399,0.25564,0.00194,0.41898,0.38205,0.16883,0.00084,1e-05
0.2056,0.49516,0.66398,0.25561,0.00195,0.41896,0.38203,0.16884,0.00084,1e-05
0.2062,0.49524,0.66396,0.25558,0.00195,0.41893,0.382,0.16884,0.00084,1e-05
0.2069,0.49533,0.66394,0.25555,0.00196,0.41891,0.38198,0.16885,0.00084,1e-05
0.2076,0.49541,0.66393,0.25552,0.00196,0.41889,0.38195,0.16886,0.00084,1e-05
0.2083,0.49549,0.66391,0.25549,0.00196,0.41886,0.38192,0.16887,0.00085,1e-05
0.209,0.49558,0.6639,0.25546,0.00197,0.41884,0.3819,0.16887,0.00085,1e-05
0.2097,0.49566,0.66388,0.25544,0.00197,0.41881,0.38187,0.16888,0.00085,1e-05
0.2104,0.49574,0.66386,0.25541,0.00197,0.41879,0.38185,0.16889,0.00085,1e-05
0.2111,0.49582,0.66385,0.25538,0.00198,0.41876,0.38182,0.1689,0.00085,1e-05
0.2118,0.4959,0.66383,0.25535,0.00198,0.41874,0.38179,0.16891,0.00085,1e-05
0.2125,0.49598,0.66381,0.25532,0.00199,0.41872,0.38177,0.16891,0.00086,1e-05
0.2132,0.49606,0.6638,0.25529,0.00199,0.41869,0.38174,0.16892,0.00086,1e-05
0.2139,0.49614,0.66378,0.25526,0.00199,0.41867,0.38172,0.16893,0.00086,1e-05
0.2146,0.49622,0.66376,0.25523,0.002,0.41864,0.38169,0.16894,0.00086,1e-05
0.2153,0.4963,0.66375,0.2552,0.002,0.41862,0.38166,0.16894,0.00086,1e-05
0.216,0.49638,0.66373,0.25517,0.002,0.41859,0.38164,0.16895,0.00086,1e-05
0.2167,0.49646,0.66371,0.25514,0.00201,0.41857,0.38161,0.16896,0.00087,1e-05
0.2174,0.49654,0.6637,0.25511,0.00201,0.41854,0.38158,0.16897,0.00087,1e-05
0.2181,0.49661,0.66368,0.25508,0.00202,0.41852,0.38156,0.16897,0.00087,1e-05
0.2188,0.49669,0.66366,0.25505,0.00202,0.4185,0.38153,0.16898,0.00087,1e-05
0.2194,0.49677,0.66365,0.25502,0.00202,0.41847,0.38151,0.16899,0.00087,1e-05
0.2201,0.49684,0.66363,0.25499,0.00203,0.41845,0.38148,0.169,0.00087,1e-05
0.2208,0.49692,0.66361,0.25496,0.00203,0.41842,0.38145,0.169,0.00088,1e-05
0.2215,0.49699,0.66359,0.25493,0.00203,0.4184,0.38143,0.16901,0.00088,1e-05
0.2222,0.49707,0.66358,0.2549,0.00204,0.41837,0.3814,0.16902,0.00088,1e-05
0.2229,0.49714,0.66356,0.25487,0.00204,0.41835,0.38137,0.16903,0.00088,1e-05
0.2236,0.49722,0.66354,0.25484,0.00204,0.41832,0.38135,0.16904,0.00088,1e-05
0.2243,0.49729,0.66353,0.25481,0.00205,0.4183,0.38132,0.16904,0.00088,1e-05
0.225,0.49736,0.66351,0.25478,0.00205,0.41827,0.38129,0.16905,0.00089,1e-05
0.2257,0.49743,0.66349,0.25475,0.00206,0.41825,0.38127,0.16906,0.00089,1e-05
0.2264,0.49751,0.66347,0.25472,0.00206,0.41822,0.38124,0.16907,0.00089,1e-05
0.2271,0.49758,0.66346,0.25469,0.00206,0.4182,0.38121,0.16907,0.00089,1e-05
0.2278,0.49765,0.66344,0.25466,0.00207,0.41817,0.38119,0.16908,0.00089,1e-05
0.2285,0.49772,0.66342,0.25463,0.00207,0.41815,0.38116,0.16909,0.00089,1e-05
0.2292,0.49779,0.66341,0.2546,0.00207,0.41812,0.38113,0.1691,0.0009,1e-05
0.2299,0.49786,0.66339,0.25457,0.00208,0.4181,0.38111,0.1691,0.0009,1e-05
0.2306,0.49793,0.66337,0.25454,0.00208,0.41807,0.38108,0.16911,0.0009,1e-05
0.2312,0.498,0.66335,0.25451,0.00208,0.41805,0.38105,0.16912,0.0009,1e-05
0.2319,0.49807,0.66334,0.25448,0.00209,0.41802,0.38102,0.16913,0.0009,1e-05
0.2326,0.49814,0.66332,0.25445,0.00209,0.418,0.381,0.16913,0.0009,1e-05
0.2333,0.49821,0.6633,0.25442,0.00209,0.41798,0.38097,0.16914,0.00091,1e-05
0.234,0.49828,0.66328,0.25439,0.0021,0.41795,0.38094,0.16915,0.00091,1e-05
0.2347,0.49835,0.66327,0.25436,0.0021,0.41793,0.38092,0.16916,0.00091,1e-05
0.2354,0.49842,0.66325,0.25433,0.00211,0.4179,0.38089,0.16917,0.00091,1e-05
0.2361,0.49848,0.66323,0.2543,0.00211,0.41788,0.38086,0.16917,0.00091,1e-05
0.2368,0.49855,0.66322,0.25427,0.00211,0.41785,0.38084,0.16918,0.00091,1e-05
0.2375,0.49862,0.6632,0.25424,0.00212,0.41783,0.38081,0.16919,0.00092,1e-05
0.2382,0.49868,0.66318,0.25421,0.00212,0.4178,0.38078,0.1692,0.00092,1e-05
0.2389,0.49875,0.66316,0.25418,0.00212,0.41778,0.38075,0.1692,0.00092,1e-05
0.2396,0.49882,0.66315,0.25415,0.00213,0.41775,0.38073,0.16921,0.00092,1e-05
0.2403,0.49888,0.66313,0.25412,0.00213,0.41773,0.3807,0.16922,0.00092,1e-05
0.241,0.49895,0.66311,0.25409,0.00213,0.4177,0.38067,0.16923,0.00092,1e-05
0.2417,0.49901,0.66309,0.25406,0.00214,0.41768,0.38065,0.16923,0.00093,1e-05
0.2424,0.49908,0.66308,0.25403,0.00214,0.41765,0.38062,0.16924,0.00093,1e-05
0.2431,0.49914,0.66306,0.254,0.00214,0.41763,0.38059,0.16925,0.00093,2e-05
0.2438,0.4992,0.66304,0.25397,0.00215,0.4176,0.38056,0.16926,0.00093,2e-05
0.2444,0.49927,0.66303,0.25394,0.00215,0.41758,0.38054,0.16926,0.00093,2e-05
0.2451,0.49933,0.66301,0.25391,0.00215,0.41755,0.38051,0.16927,0.00093,2e-05
0.2458,0.4994,0.66299,0.25388,0.00216,0.41753,0.38048,0.16928,0.00094,2e-05
0.2465,0.49946,0.66297,0.25385,0.00216,0.4175,0.38045,0.16929,0.00094,2e-05
0.2472,0.49952,0.66296,0.25382,0.00216,0.41748,0.38043,0.16929,0.00094,2e-05
0.2479,0.49958,0.66294,0.25379,0.00217,0.41745,0.3804,0.1693,0.00094,2e-05
0.2486,0.49964,0.66292,0.25376,0.00217,0.41743,0.38037,0.16931,0.00094,2e-05
0.2493,0.49971,0.66291,0.25373,0.00217,0.4174,0.38034,0.16932,0.00094,2e-05
0.25,0.49977,0.66289,0.2537,0.00218,0.41738,0.38032,0.16932,0.00094,2e-05
0.2507,0.49983,0.66287,0.25367,0.00218,0.41735,0.38029,0.16933,0.00095,2e-05
0.2514,0.49989,0.66286,0.25364,0.00218,0.41733,0.38026,0.16934,0.00095,2e-05
0.2521,0.49995,0.66284,0.25361,0.00219,0.4173,0.38023,0.16935,0.00095,2e-05
0.2528,0.50001,0.66282,0.25358,0.00219,0.41728,0.38021,0.16935,0.00095,2e-05
0.2535,0.50007,0.66281,0.25355,0.00219,0.41725,0.38018,0.16936,0.00095,2e-05
0.2542,0.50013,0.66279,0.25352,0.0022,0.41723,0.38015,0.16937,0.00095,2e-05
0.2549,0.50019,0.66277,0.25349,0.0022,0.4172,0.38012,0.16938,0.00096,2e-05
0.2556,0.50025,0.66275,0.25346,0.0022,0.41718,0.3801,0.16938,0.00096,2e-05
0.2562,0.50031,0.66274,0.25343,0.00221,0.41715,0.38007,0.16939,0.00096,2e-05
0.2569,0.50036,0.66272,0.2534,0.00221,0.41713,0.38004,0.1694,0.00096,2e-05
0.2576,0.50042,0.6627,0.25337,0.00221,0.4171,0.38001,0.1694,0.00096,2e-05
0.2583,0.50048,0.66269,0.25333,0.00222,0.41708,0.37999,0.16941,0.00096,2e-05
0.259,0.50054,0.66267,0.2533,0.00222,0.41705,0.37996,0.16942,0.00096,2e-05
0.2597,0.5006,0.66266,0.25327,0.00222,0.41703,0.37993,0.16943,0.00097,2e-05
0.2604,0.50065,0.66264,0.25324,0.00223,0.417,0.3799,0.16943,0.00097,2e-05
0.2611,0.50071,0.66262,0.25321,0.00223,0.41698,0.37987,0.16944,0.00097,2e-05
0.2618,0.50077,0.66261,0.25318,0.00223,0.41695,0.37985,0.16945,0.00097,2e-05
0.2625,0.50082,0.66259,0.25315,0.00224,0.41693,0.37982,0.16945,0.00097,2e-05
0.2632,0.50088,0.66257,0.25312,0.00224,0.4169,0.37979,0.16946,0.00097,2e-05
0.2639,0.50093,0.66256,0.25309,0.00224,0.41688,0.37976,0.16947,0.00098,2e-05
0.2646,0.50099,0.66254,0.25306,0.00225,0.41685,0.37973,0.16948,0.00098,2e-05
0.2653,0.50104,0.66252,0.25303,0.00225,0.41683,0.3797,0.16948,0.00098,2e-05
0.266,0.5011,0.66251,0.253,0.00225,0.4168,0.37968,0.16949,0.00098,2e-05
0.2667,0.50115,0.66249,0.25296,0.00225,0.41678,0.37965,0.1695,0.00098,2e-05
0.2674,0.50121,0.66248,0.25293,0.00226,0.41675,0.37962,0.1695,0.00098,2e-05
0.2681,0.50126,0.66246,0.2529,0.00226,0.41672,0.37959,0.16951,0.00098,2e-05
0.2688,0.50132,0.66244,0.25287,0.00226,0.4167,0.37956,0.16952,0.00099,2e-05
0.2694,0.50137,0.66243,0.25284,0.00227,0.41667,0.37953,0.16953,0.00099,2e-05
0.2701,0.50143,0.66241,0.25281,0.00227,0.41665,0.3795,0.16953,0.00099,2e-05
0.2708,0.50148,0.6624,0.25278,0.00227,0.41662,0.37948,0.16954,0.00099,2e-05
0.2715,0.50153,0.66238,0.25275,0.00228,0.4166,0.37945,0.16955,0.00099,2e-05
0.2722,0.50158,0.66236,0.25271,0.00228,0.41657,0.37942,0.16955,0.00099,2e-05
0.2729,0.50164,0.66235,0.25268,0.00228,0.41655,0.37939,0.16956,0.00099,2e-05
0.2736,0.50169,0.66233,0.25265,0.00229,0.41652,0.37936,0.16957,0.001,2e-05
0.2743,0.50174,0.66232,0.25262,0.00229,0.4165,0.37933,0.16957,0.001,2e-05
0.275,0.50179,0.6623,0.25259,0.00229,0.41647,0.3793,0.16958,0.001,2e-05
0.2757,0.50184,0.66228,0.25256,0.0023,0.41645,0.37927,0.16959,0.001,2e-05
0.2764,0.5019,0.66227,0.25252,0.0023,0.41642,0.37924,0.1696,0.001,2e-05
0.2771,0.50195,0.66225,0.25249,0.0023,0.4164,0.37921,0.1696,0.001,2e-05
0.2778,0.502,0.66224,0.25246,0.00231,0.41637,0.37919,0.16961,0.00101,2e-05
0.2785,0.50205,0.66222,0.25243,0.00231,0.41635,0.37916,0.16962,0.00101,2e-05
0.2792,0.5021,0.66221,0.2524,0.00231,0.41632,0.37913,0.16962,0.00101,2e-05
0.2799,0.50215,0.66219,0.25237,0.00231,0.4163,0.3791,0.16963,0.00101,2e-05
0.2806,0.5022,0.66218,0.25233,0.00232,0.41627,0.37907,0.16964,0.00101,2e-05
0.2812,0.50225,0.66216,0.2523,0.00232,0.41625,0.37904,0.16964,0.00101,2e-05
0.2819,0.5023,0.66214,0.25227,0.00232,0.41622,0.37901,0.16965,0.00101,2e-05
0.2826,0.50235,0.66213,0.25224,0.00233,0.4162,0.37898,0.16966,0.00102,2e-05
0.2833,0.5024,0.66211,0.25221,0.00233,0.41617,0.37895,0.16966,0.00102,2e-05
0.284,0.50245,0.6621,0.25218,0.00233,0.41614,0.37892,0.16967,0.00102,2e-05
0.2847,0.5025,0.66208,0.25214,0.00234,0.41612,0.37889,0.16968,0.00102,2e-05
0.2854,0.50254,0.66207,0.25211,0.00234,0.41609,0.37886,0.16968,0.00102,2e-05
0.2861,0.50259,0.66205,0.25208,0.00234,0.41607,0.37883,0.16969,0.00102,2e-05
0.2868,0.50264,0.66204,0.25205,0.00234,0.41604,0.3788,0.1697,0.00102,2e-05
0.2875,0.50269,0.66202,0.25202,0.00235,0.41602,0.37877,0.1697,0.00103,2e-05
0.2882,0.50274,0.66201,0.25198,0.00235,0.41599,0.37874,0.16971,0.00103,2e-05
0.2889,0.50278,0.66199,0.25195,0.00235,0.41597,0.37871,0.16972,0.00103,2e-05
0.2896,0.50283,0.66198,0.25192,0.00236,0.41594,0.37868,0.16972,0.00103,2e-05
0.2903,0.50288,0.66196,0.25189,0.00236,0.41592,0.37865,0.16973,0.00103,2e-05
0.291,0.50292,0.66195,0.25186,0.00236,0.41589,0.37862,0.16974,0.00103,2e-05
0.2917,0.50297,0.66193,0.25182,0.00237,0.41587,0.3786,0.16974,0.00103,2e-05
0.2924,0.50302,0.66192,0.25179,0.00237,0.41584,0.37857,0.16975,0.00104,2e-05
0.2931,0.50306,0.6619,0.25176,0.00237,0.41582,0.37854,0.16976,0.00104,2e-05
0.2938,0.50311,0.66189,0.25173,0.00237,0.41579,0.37851,0.16976,0.00104,2e-05
0.2944,0.50315,0.66188,0.25169,0.00238,0.41577,0.37848,0.16977,0.00104,2e-05
0.2951,0.5032,0.66186,0.25166,0.00238,0.41574,0.37845,0.16977,0.00104,2e-05
0.2958,0.50325,0.66185,0.25163,0.00238,0.41572,0.37842,0.16978,0.00104,2e-05
0.2965,0.50329,0.66183,0.2516,0.00239,0.41569,0.37839,0.16979,0.00104,2e-05
0.2972,0.50334,0.66182,0.25157,0.00239,0.41567,0.37836,0.16979,0.00105,2e-05
0.2979,0.50338,0.6618,0.25153,0.00239,0.41564,0.37833,0.1698,0.00105,2e-05
0.2986,0.50342,0.66179,0.2515,0.0024,0.41562,0.3783,0.16981,0.00105,2e-05
0.2993,0.50347,0.66178,0.25147,0.0024,0.41559,0.37827,0.16981,0.00105,2e-05
0.3,0.50351,0.66176,0.25144,0.0024,0.41557,0.37824,0.16982,0.00105,2e-05
0.3007,0.50356,0.66175,0.25141,0.0024,0.41554,0.37821,0.16983,0.00105,2e-05
0.3014,0.5036,0.66173,0.25137,0.00241,0.41552,0.37818,0.16983,0.00105,2e-05
0.3021,0.50364,0.66172,0.25134,0.00241,0.41549,0.37815,0.16984,0.00106,2e-05
0.3028,0.50369,0.6617,0.25131,0.00241,0.41547,0.37812,0.16984,0.00106,2e-05
0.3035,0.50373,0.66169,0.25128,0.00242,0.41544,0.37809,0.16985,0.00106,2e-05
0.3042,0.50377,0.66168,0.25124,0.00242,0.41542,0.37806,0.16986,0.00106,2e-05
0.3049,0.50382,0.66166,0.25121,0.00242,0.41539,0.37803,0.16986,0.00106,2e-05
0.3056,0.50386,0.66165,0.25118,0.00242,0.41537,0.378,0.16987,0.00106,2e-05
0.3062,0.5039,0.66163,0.25115,0.00243,0.41534,0.37797,0.16988,0.00106,2e-05
0.3069,0.50394,0.66162,0.25111,0.00243,0.41532,0.37794,0.16988,0.00107,2e-05
0.3076,0.50399,0.66161,0.25108,0.00243,0.41529,0.37791,0.16989,0.00107,2e-05
0.3083,0.50403,0.66159,0.25105,0.00244,0.41527,0.37788,0.16989,0.00107,2e-05
0.309,0.50407,0.66158,0.25102,0.00244,0.41524,0.37785,0.1699,0.00107,2e-05
0.3097,0.50411,0.66157,0.25099,0.00244,0.41522,0.37782,0.16991,0.00107,2e-05
0.3104,0.50415,0.66155,0.25095,0.00244,0.41519,0.37779,0.16991,0.00107,2e-05
0.3111,0.50419,0.66154,0.25092,0.00245,0.41517,0.37776,0.16992,0.00107,2e-05
0.3118,0.50423,0.66153,0.25089,0.00245,0.41514,0.37772,0.16992,0.00108,2e-05
0.3125,0.50428,0.66151,0.25086,0.00245,0.41512,0.37769,0.16993,0.00108,2e-05
0.3132,0.50432,0.6615,0.25082,0.00246,0.41509,0.37766,0.16994,0.00108,2e-05
0.3139,0.50436,0.66149,0.25079,0.00246,0.41507,0.37763,0.16994,0.00108,2e-05
0.3146,0.5044,0.66147,0.25076,0.00246,0.41504,0.3776,0.16995,0.00108,2e-05
0.3153,0.50444,0.66146,0.25073,0.00246,0.41502,0.37757,0.16995,0.00108,2e-05
0.316,0.50448,0.66145,0.2507,0.00247,0.415,0.37754,0.16996,0.00108,2e-05
0.3167,0.50452,0.66143,0.25066,0.00247,0.41497,0.37751,0.16997,0.00109,2e-05
0.3174,0.50456,0.66142,0.25063,0.00247,0.41495,0.37748,0.16997,0.00109,2e-05
0.3181,0.50459,0.66141,0.2506,0.00248,0.41492,0.37745,0.16998,0.00109,2e-05
0.3188,0.50463,0.66139,0.25057,0.00248,0.4149,0.37742,0.16998,0.00109,2e-05
0.3194,0.50467,0.66138,0.25053,0.00248,0.41487,0.37739,0.16999,0.00109,2e-05
0.3201,0.50471,0.66137,0.2505,0.00248,0.41485,0.37736,0.17,0.00109,2e-05
0.3208,0.50475,0.66135,0.25047,0.00249,0.41482,0.37733,0.17,0.00109,2e-05
0.3215,0.50479,0.66134,0.25044,0.00249,0.4148,0.3773,0.17001,0.0011,2e-05
0.3222,0.50483,0.66133,0.2504,0.00249,0.41477,0.37727,0.17001,0.0011,2e-05
0.3229,0.50487,0.66132,0.25037,0.0025,0.41475,0.37724,0.17002,0.0011,2e-05
0.3236,0.5049,0.6613,0.25034,0.0025,0.41472,0.37721,0.17002,0.0011,2e-05
0.3243,0.50494,0.66129,0.25031,0.0025,0.4147,0.37718,0.17003,0.0011,2e-05
0.325,0.50498,0.66128,0.25027,0.0025,0.41468,0.37715,0.17004,0.0011,2e-05
0.3257,0.50502,0.66126,0.25024,0.00251,0.41465,0.37712,0.17004,0.0011,2e-05
0.3264,0.50505,0.66125,0.25021,0.00251,0.41463,0.37709,0.17005,0.0011,2e-05
0.3271,0.50509,0.66124,0.25018,0.00251,0.4146,0.37706,0.17005,0.00111,2e-05
0.3278,0.50513,0.66123,0.25014,0.00252,0.41458,0.37703,0.17006,0.00111,2e-05
0.3285,0.50516,0.66121,0.25011,0.00252,0.41455,0.377,0.17007,0.00111,2e-05
0.3292,0.5052,0.6612,0.25008,0.00252,0.41453,0.37697,0.17007,0.00111,2e-05
0.3299,0.50524,0.66119,0.25005,0.00252,0.4145,0.37694,0.17008,0.00111,2e-05
0.3306,0.50527,0.66118,0.25002,0.00253,0.41448,0.37691,0.17008,0.00111,2e-05
0.3312,0.50531,0.66117,0.24998,0.00253,0.41446,0.37688,0.17009,0.00111,2e-05
0.3319,0.50535,0.66115,0.24995,0.00253,0.41443,0.37684,0.17009,0.00112,3e-05
0.3326,0.50538,0.66114,0.24992,0.00254,0.41441,0.37681,0.1701,0.00112,3e-05
0.3333,0.50542,0.66113,0.24989,0.00254,0.41438,0.37678,0.1701,0.00112,3e-05
0.334,0.50545,0.66112,0.24985,0.00254,0.41436,0.37675,0.17011,0.00112,3e-05
0.3347,0.50549,0.6611,0.24982,0.00254,0.41433,0.37672,0.17012,0.00112,3e-05
0.3354,0.50552,0.66109,0.24979,0.00255,0.41431,0.37669,0.17012,0.00112,3e-05
0.3361,0.50556,0.66108,0.24976,0.00255,0.41429,0.37666,0.17013,0.00112,3e-05
0.3368,0.50559,0.66107,0.24972,0.00255,0.41426,0.37663,0.17013,0.00113,3e-05
0.3375,0.50563,0.66106,0.24969,0.00255,0.41424,0.3766,0.17014,0.00113,3e-05
0.3382,0.50566,0.66105,0.24966,0.00256,0.41421,0.37657,0.17014,0.00113,3e-05
0.3389,0.5057,0.66103,0.24963,0.00256,0.41419,0.37654,0.17015,0.00113,3e-05
0.3396,0.50573,0.66102,0.24959,0.00256,0.41417,0.37651,0.17015,0.00113,3e-05
0.3403,0.50577,0.66101,0.24956,0.00257,0.41414,0.37648,0.17016,0.00113,3e-05
0.341,0.5058,0.661,0.24953,0.00257,0.41412,0.37645,0.17016,0.00113,3e-05
0.3417,0.50583,0.66099,0.2495,0.00257,0.41409,0.37642,0.17017,0.00113,3e-05
0.3424,0.50587,0.66097,0.24947,0.00257,0.41407,0.37639,0.17018,0.00114,3e-05
0.3431,0.5059,0.66096,0.24943,0.00258,0.41404,0.37636,0.17018,0.00114,3e-05
0.3438,0.50594,0.66095,0.2494,0.00258,0.41402,0.37633,0.17019,0.00114,3e-05
0.3444,0.50597,0.66094,0.24937,0.00258,0.414,0.37629,0.17019,0.00114,3e-05
0.3451,0.506,0.66093,0.24934,0.00258,0.41397,0.37626,0.1702,0.00114,3e-05
0.3458,0.50604,0.66092,0.2493,0.00259,0.41395,0.37623,0.1702,0.00114,3e-05
0.3465,0.50607,0.66091,0.24927,0.00259,0.41392,0.3762,0.17021,0.00114,3e-05
0.3472,0.5061,0.66089,0.24924,0.00259,0.4139,0.37617,0.17021,0.00115,3e-05
0.3479,0.50613,0.66088,0.24921,0.0026,0.41388,0.37614,0.17022,0.00115,3e-05
0.3486,0.50617,0.66087,0.24917,0.0026,0.41385,0.37611,0.17022,0.00115,3e-05
0.3493,0.5062,0.66086,0.24914,0.0026,0.41383,0.37608,0.17023,0.00115,3e-05
0.35,0.50623,0.66085,0.24911,0.0026,0.4138,0.37605,0.17023,0.00115,3e-05
0.3507,0.50626,0.66084,0.24908,0.00261,0.41378,0.37602,0.17024,0.00115,3e-05
0.3514,0.50629,0.66083,0.24904,0.00261,0.41376,0.37599,0.17024,0.00115,3e-05
0.3521,0.50633,0.66082,0.24901,0.00261,0.41373,0.37596,0.17025,0.00115,3e-05
0.3528,0.50636,0.66081,0.24898,0.00261,0.41371,0.37593,0.17025,0.00116,3e-05
0.3535,0.50639,0.66079,0.24895,0.00262,0.41369,0.3759,0.17026,0.00116,3e-05
0.3542,0.50642,0.66078,0.24891,0.00262,0.41366,0.37586,0.17026,0.00116,3e-05
0.3549,0.50645,0.66077,0.24888,0.00262,0.41364,0.37583,0.17027,0.00116,3e-05
0.3556,0.50648,0.66076,0.24885,0.00262,0.41361,0.3758,0.17028,0.00116,3e-05
0.3562,0.50651,0.66075,0.24882,0.00263,0.41359,0.37577,0.17028,0.00116,3e-05
0.3569,0.50654,0.66074,0.24878,0.00263,0.41357,0.37574,0.17029,0.00116,3e-05
0.3576,0.50658,0.66073,0.24875,0.00263,0.41354,0.37571,0.17029,0.00117,3e-05
0.3583,0.50661,0.66072,0.24872,0.00264,0.41352,0.37568,0.1703,0.00117,3e-05
0.359,0.50664,0.66071,0.24869,0.00264,0.4135,0.37565,0.1703,0.00117,3e-05
0.3597,0.50667,0.6607,0.24865,0.00264,0.41347,0.37562,0.17031,0.00117,3e-05
0.3604,0.5067,0.66069,0.24862,0.00264,0.41345,0.37559,0.17031,0.00117,3e-05
0.3611,0.50673,0.66068,0.24859,0.00265,0.41342,0.37556,0.17032,0.00117,3e-05
0.3618,0.50676,0.66067,0.24856,0.00265,0.4134,0.37553,0.17032,0.00117,3e-05
0.3625,0.50679,0.66066,0.24853,0.00265,0.41338,0.3755,0.17033,0.00117,3e-05
0.3632,0.50682,0.66065,0.24849,0.00265,0.41335,0.37547,0.17033,0.00118,3e-05
0.3639,0.50685,0.66063,0.24846,0.00266,0.41333,0.37543,0.17034,0.00118,3e-05
0.3646,0.50687,0.66062,0.24843,0.00266,0.41331,0.3754,0.17034,0.00118,3e-05
0.3653,0.5069,0.66061,0.2484,0.00266,0.41328,0.37537,0.17035,0.00118,3e-05
0.366,0.50693,0.6606,0.24836,0.00266,0.41326,0.37534,0.17035,0.00118,3e-05
0.3667,0.50696,0.66059,0.24833,0.00267,0.41324,0.37531,0.17036,0.00118,3e-05
0.3674,0.50699,0.66058,0.2483,0.00267,0.41321,0.37528,0.17036,0.00118,3e-05
0.3681,0.50702,0.66057,0.24827,0.00267,0.41319,0.37525,0.17037,0.00119,3e-05
0.3688,0.50705,0.66056,0.24823,0.00267,0.41317,0.37522,0.17037,0.00119,3e-05
0.3694,0.50708,0.66055,0.2482,0.00268,0.41314,0.37519,0.17037,0.00119,3e-05
0.3701,0.50711,0.66054,0.24817,0.00268,0.41312,0.37516,0.17038,0.00119,3e-05
0.3708,0.50713,0.66053,0.24814,0.00268,0.41309,0.37513,0.17038,0.00119,3e-05
0.3715,0.50716,0.66052,0.2481,0.00269,0.41307,0.37509,0.17039,0.00119,3e-05
0.3722,0.50719,0.66051,0.24807,0.00269,0.41305,0.37506,0.17039,0.00119,3e-05
0.3729,0.50722,0.6605,0.24804,0.00269,0.41302,0.37503,0.1704,0.00119,3e-05
0.3736,0.50724,0.66049,0.24801,0.00269,0.413,0.375,0.1704,0.0012,3e-05
0.3743,0.50727,0.66048,0.24797,0.0027,0.41298,0.37497,0.17041,0.0012,3e-05
0.375,0.5073,0.66047,0.24794,0.0027,0.41295,0.37494,0.17041,0.0012,3e-05
0.3757,0.50733,0.66046,0.24791,0.0027,0.41293,0.37491,0.17042,0.0012,3e-05
0.3764,0.50735,0.66045,0.24788,0.0027,0.41291,0.37488,0.17042,0.0012,3e-05
0.3771,0.50738,0.66045,0.24784,0.00271,0.41288,0.37485,0.17043,0.0012,3e-05
0.3778,0.50741,0.66044,0.24781,0.00271,0.41286,0.37482,0.17043,0.0012,3e-05
0.3785,0.50744,0.66043,0.24778,0.00271,0.41284,0.37479,0.17044,0.0012,3e-05
